word	ipa	pageid
klotr	[kʰɽɯ́ᵝːte̞ɾ], [kʰɽɔ́u̯ːte̞ɾ]	6241370
klotär	[kʰɽùːte̞ɾ], [kʰɽòʊ̯ːte̞ɾ]	6241720
klösu	/²kɽɞːsʉ/, [kʰɽɞ̀ːsʏ̈]	6877925
klȯsu	/²kɽɞːsʉ/, [kʰɽɞ̀ːsʏ̈]	6970032
knaapp	[kʰɳɑ̀pʰː]	6832578
knarr	/ŋärː/, /knärː/, /knærː/, gmq-bot, /knarː/, /knɔrː/	4834632
knor	/knuːr/	3221864
knotter	/knʊtːər/	4832453
knyij	[kʰɳʏ́͡ʷɪ̯ːj]	6388047
knyl	[ŋ̊ŋýːɭ], [kɳýːɭ], [kníːl]	6070972
kné	[ɲ̊ɲéː], [ŋ̊ŋéː], [kʰnéː], [kʰníː]	200714
knöl	/knøːɽ/	7179148
knötter	/knøtːər/, [ŋ̊ŋœ́͜ʷtʰːe̞rɭ], [kɳœ́͜ʷtʰːe̞r]	6815980
knöyt	[ŋỳːt], [kɳìːt], [knʊ̀ɪ̯ːt], [knø̀ʏ̯ːt]	6394019
knȧft	[knaft], [knˠæft], [ŋ̊ŋæft]	7575280
krevęs	[kʰreve̞s]	7458441
kriim	[khrìːm]	6423037
kring	[kʰríŋː], [kʰrœ́ʏ̯ŋk], [kʰrɛ́ŋː]	1021675
kräon	/krɛu̯ːn/	7049006
krópp	/ˈkrɒpː/, [kʰrɑ́pʰː], , [kʰrápʰː], [kʰrɒ́pʰː], [kʰrɔ́pʰː]	6557451
kurk		297561
kus	/²kʉːs/	240706
kuus	/²kʉːs/	190668
kwamn	, [kʰwɑ̀mn], [kʰwɑ̀mːəɳ], [kʰwæ̀mn]	6107035
kwel	/kwɛlː/, /kwe̞lː/, /kweːl/, /kwiːl/	2057145
Käbb	/²t͡ɕæbː/	7277177
kådd		7048111
kåoz	[kʰɔu̯z]	6395495
könter	[kʰʲɞ̀n̥te̞ɾ]	6103558
köru	[kʰʲɞ̀ːɾʉ̟], [kʰʲɞ̀(ː)ɾʊ]	6067779
kötu	[cʰɞ̀ːtʉ], [cʰɞ̀ːtʊ]	6103502
laabb	/²labː/, /²læbː/	6375364
ladd	/lɑdː/	4904499
laga		538489
laist	/læɪ̯st/	720315
lakhios	[ˈlɑːkˌhɪuːs]	6401002
lakt		6336968
lan	/loːɳ/, /lɑːɳ/, /loːn/	263356
lat	/ˈlaːt/	211169
latn	/läːtn̩/, /læːtn̩/	6848686
laust	/lɞst/, gmq-bot, /læɵ̯st/, gmq-bot, /laɵ̯st/, gmq-bot, /leʊ̯st/	5999823
lea	[lèːɐ]	60533
lebb	/lèbː/, [lèpː]	6068745
led	/lɪː(d)/	7002
leit	/²leɪ̯ːt/, gmq-bot, /²le̞ɪ̯ːt/, gmq-bot, /²lɑ̈ɪ̯ːt/	263111
leka	/²ˈlɛːˌkɐ/, /²ˈleːˌkɐ/	311423
Levanger	/levˈɑŋːer/	6272922
li	[lìː], gmq-bot, [lèɪ̯ːj], gmq-bot, [lø̀ʏ̯ː], gmq-bot, [lɛ̀ɪ̯ː]	30523
lid	/liː/, /lʏɪ̯ːd/	39238
lik	[líːk], [lǿʏ̯ːk], [lɛ́ɪ̯ːk]	40203
ljett	[jétʰː], [jǿtʰː]	6090100
ljut	[jʉ́ːt], [léʊ̯ːt], [lɪ̯úːt]	1234204
lomm	[lɯ̞́ᵝmː], [lɞ́mː]	2477333
ludin	/²lʉ(ː)dɪn/, /²lʉ(ː)rɪn/	6099010
lus	/lʉːs/, [lÿ́ːs], [lɛ́u̯ːs]	239601
luuk	[lʉ̀ːkʲ]	6347906
luur	/lʉ̀ːɾ/	4800280
luuss	[lÿ̀sː], [lɛ̀u̯ːs]	6135044
luv		240423
ly	/lyː/, /løʏ̯ː/, [lí͡ʷː], [lǿ͡ʷɪ̯͡ʷː(j)], gmq-bot, /²lyː/, [lì͡ʷː]	289628
lydn	/ˈlydːn̩/, gmq-bot, /ˈlydːne̞n/	6336956
lyj	[lỳː], [lʏ̀ɪ̯ː], [lø̀ʏ̯ː]	6310329
lyssn	/lʏsn̩/, gmq-bot, /lʏɪ̯sn̩/, gmq-bot, /løsn̩/	6099009
lädi	[lɛ̀ːð̞ɪ]	2500716
lämik	[ˈlɛmɪk]	6094822
lääss	/²lɛsː/	6333309
lödu	[lɞ̀ːð̞ʉ̟], [lɞ̀ːɵ], [lø̀͡ʷːð̞œ͡ʷ], [lɞ̀ːð̞ɞ], [lɞ̀(ː)ð̞ʊ], [lèʊ̯ːð̞ʉ̟], [lɞ̀(ː)ɾʊ]	6067414
löft	[lø̀ft]	6117081
löyp	/²lœʏ̯ːp/, gmq-bot, /²læɪ̯ːp/	7114785
löyst	/lœʏ̯st/, gmq-bot, /læɪ̯st/	6817957
lööjs	/²løʏ̯ːs/	7120945
löɳʃk	/lǿɳʂk/	6068905
lȧss	[lǽsː], [lásː]	6070418
maall	[mɑ̀lː], [mɒ̀lː]	6411455
Mall	[mɑ̀lː], [mɒ̀lː]	4131184
man	[mɑ̀ːn]	1796
mandag	/²mɑɳːɖæːɣ/	191155
mark	/mærk/, /mark/	9665
marka	[mæ̀ɾ̥kʲɐ], gmq-bot, [mǽɾ̥kʲɐ]	250458
markan	[mæ̀ɾ̥kʲɐɳ], [mæ̀ɾ̥kʲɐn]	1006510
marken	[mæ̀ɾ̥kʲe̞n]	1962182
markä	[mǽɾ̥kʲə̃]	7214828
marr	/ˈmærː/, /ˈmarː/	1326479
martnä	/²ˈmæ(ː)ʈˌne̞/, /²ˈmær̥ˌne̞/, /²ˈmæʂˌnɪ/	6281648
matrå	/²ˈmäːtˌroː/	6281704
medag	/meˈdɑːɣ/, /²meːdɑːɣ/, /mɪˈdæː/	7118381
meel	[mèːɽ]	235787
meg	/meːɣ/	180110
miil	/²miːl/, /²møʏ̯ːl/, /mɛɪ̯ːl/	289722
mila	/²mɪːlɐ/, /mɪlɐ/	297998
mine	[mìːɳe̞]	4631
mingst	[mìŋst], [mìnst]	6074819
missu	[mɪ̀sːʉ]	5492187
mjeg	/mjeːɣ/, /miːɣ/	6282617
mjâł̣k	[mjǽɽ̊k]	6325706
mjólk	/ˈmjɒɽk/, /ˈmjɑɽk/, /ˈmjɞɽk/, gmq-bot, /ˈmjɒɽkɐ/, /ˈmjɑɽkɐ/, /ˈmjɞɽkɐ/, gmq-bot, /²mjɒɽke̞n/, /²mjɑɽke̞n/, /²mjɞɽke̞n/	199661
mo	/múː/, [mɯ́ᵝː]	174306
moes	[mɯ̀ᵝːe̞s]	2870553
moot	/²muːt/, [mɯ̀ᵝːt]	49265
mot	/muːt/, [mɯ́ᵝːt], [móʊ̯ːt]	27082
motar	/²muːtɐr/, [mɯ̀ᵝːtɐɾ]	803250
mus	/mʉːs/, [mÿ́ːs], [mɛ́u̯ːs]	33401
my	[mýː], [mǿʏ̯ː], [mʊ́ɪ̯ː]	4154
mykjen	/²mʏt͡ɕːe̞n/, gmq-bot, /²mʏt͡ɕːe̞/, /²møɪ̯t͡ɕːe̞/, /²mɵɪ̯t͡ɕːe̞/, /²miːt͡ɕe̞/	6785797
myyr	/²myːr/, /²miːr/, /²møyːr/	6692034
männ	[mɛ́nː]	4774662
måått	/²mɑʈː/, /²mɔtː/	7239608
mæger	/ˈmæːɣer/	4021378
mónn	[mœ́nː], gmq-bot, [mónː], gmq-bot, [mʊ́nː]	6942248
môrg	/²mɞrɡ/, /²mɞrj/	6350879
mörk		1043797
mört	[mɞ́ːʈ], [mɞ́rt], [mɞ́ʈʰː]	2068406
möur	[mɞ́ɵ̯ːɾ]	6062757
mø	[mø̀ː]	722412
møgel	/²mʏːɣe̞ɽ/	7128910
na	/na/, /næ/, gmq-bot, /nɑ/, /ɳɑ/	31465
naamm	[nàmː]	6074779
nema	[nɪ̀ːmɐ]	750495
ner	[néːɾ]	102780
neva	[nèːʋä], [nɛ̀ːʋä]	614125
Nings	/ˈniŋs/, gmq-bot, /ˈni̯øːʂ/	6269766
njut	[njʉ̀ːt]	2744008
no	/nuː/, /nouː/, /nɔuː/, /nɒuː/, gmq-bot, /nuː/, /nouː/, /nɔuː/, /nɒuː/, gmq-bot, /nuː/, /nouː/, /nɔuː/, /nɒuː/, gmq-bot, /²nuː/	465945
nol	/ˈnuːɽ/, /ˈnouːɽ/	522755
ny	/nyː/, /nøʏ̯ː/, /nʊi̯ː/	39106
nyland	[ˈnỳːˌlɑnː]	6090174
nyäst		6109639
näf	/ˈnɛːʋ/, /ˈneːʋ/, /ˈneɪ̯ːʋ/	7260269
nälik	/ˈnɛːlɪk/, /ˈneːlɪk/	7163080
när	[nɛ́ˑɾ], [nɛ́ɾ]	197541
näst	[nɛ́st]	2658164
nåkäs	/²noːkɛs/, /²nɒːkɛs/, /²nɑːkɛs/	6067706
når	[nóːɾ], [nɒ́ːɾ], [nɑ́ːɾ]	1132040
nåt	/nɑtː/, /nɒtː/, /nɔtː/, /nɔt/, /nɔːt/	2769318
nægen	[næ̀ːɣən], [nǽːɣən], [nǽnː], [nǽjn], [nànː]	5602384
nögd	[nǿ͜ʷɡ̊d̥]	6072681
oboen	/²ˈuːˌbuːe̞n/	890269
ofrȯijen	/²ˈuːˌfrɞɪ̯jen/, /²ˈuːˌfrɒɪ̯jen/, /²ˈuːˌfrɑːjɪn/	6530227
ohvass	/²ˈuːˌwasː/	6112150
okoken	/²ˈuːˌkuːke̞n/	6303070
olögom	[ùːlɞːɣʊm]	6285725
omn	[ʊ́mn], [ʊ́mːe̞ɳ], [óʊ̯mn]	2099016
opp	/ʊpː/, /ɔʊpː/, gmq-bot, /²ʊpː/, /²ɔʊpː/	817388
oröitjen		6445033
otter	/ʊtːər/, [ɯ̞́ᵝtʰːe̞ɾ], [ɔ́tʰːe̞ɾ]	8227
otöhdd	/²uːˌtøɖː/, gmq-bot, /²uːˌtøːʈ/	7239629
ovajän	/²uːˌʋæɪ̯je̞n/	7234944
Pijt	[pʰɪ̀i̯ːt], [pʰèɪ̯ːt]	6242863
pit	[pʰìːt]	3789
pjen	[pʰjéːn], [pʰjéːɳ]	6284812
pya	/²pyːɐ/	681268
pyk	[pʰỳːk]	6329454
pär	[pʰɛ̀ːɾ], [pʰèːɾ]	6067427
pöll	[pʰɞ̀lː], [pʰʊ̀lː]	6099140
pøs		5591177
qwahl	, [kʰwɑ́ːɽ]	6107070
qwarn	[kʰwɑ́ːɳ], [kʰwɒ́ɳː], [kʰwóɳː], [kʰwǽɳː], [kʰwéɳː]	6249958
ra	[ráː], [rǽː]	33282
radd	[rɑ́tː]	6117408
rainlatn	/²räɪ̯ːnlɒːtn̩/	6916167
rakst	[rɑ́kst]	6137582
rand	/rɑːn/, /rɒnː/, /ræ̃ːt/, /rɑ̃ːt/, /rẽːd/	38929
rauk	/rɞ́ːk/, /rɞ́ʊ̯ːt͡ɕ/, /rɑ́ʊ̯ːk/, /réʊ̯ːk/	5565026
rauv	/ræɵ̯ːʋ/	4351929
retn	/²reːtn̩/	6347170
rett	/retː/, [rétʰː]	2744698
riit	[rìːt], [rɛ̀ɪ̯ːt]	6347167
rim	[ríːm]	8346
rimp	/²rimp/	6285746
rin		8660
rit	[ríːt]	265698
ritkj	[rìːt͡ɕʰ]	6107641
ro	/ruː/, /rou̯ː/, /rɔu̯ː/, /rɒʊ̯ː/	87971
roli	[rɯ̀ᵝːɽɪ], [rɔ̀u̯ːɽɪ]	2769291
rom	[rœ́mː], [rómː], [rʊ́mː]	225272
roop	/²ruːp/	1493792
roos	[rùːs], [ròʊ̯ːs], [rɒ́ʊ̯ːs], [rɔ̀ʊ̯ːz]	391318
rosk	[rɯ̞̀ᵝskʲ]	6484261
roskåp	/²r(ɔ)uːskɒːp/	7115859
roskȧp	/²r(ɔ)uːscæːp/	7115768
rugu	[rʉ̀ːɣʉ], [rʉ̀ːɣʊ]	6067073
ryykkt	[rʏ̀ktʰ], [rø̀ktʰ]	6141405
rär	/ˈrɛːr/	6885555
råk	[róːk], [rɒ́ːk]	6099697
råm	[rɑ́ːm], [róːm], [rámː], gmq-bot, [ròːm]	6068751
råtn	/²ratːn̩/, /²roːtn̩/	4552222
röda	[rɞ̀ːð̞ɐ], [ròːð̞ɐ], [rɯ̀ᵝːð̞ɐ], [rɯ̞ᵝɾɐ]	2317121
röigg	/ˈrʏkː/, /ˈrʏɪ̯kː/, /ˈrɪkː/	7267431
röis	/²røʏ̯ːs/, /²räɪ̯ːs/, /²rʊɪ̯ːs/	7117662
röjst	/²røʏ̯st/, /²räɪ̯st/, /²rʊst/	7117688
röso	/²rɞːsʊ/	7058531
rȯhn	[rɞ́ːɳ]	6761355
rɑmm	[rɑ́mː]	6068767
rɑt	/rɑ́ːt/	6075673
sack	/ˈsɑkhː/, gmq-bot, /ˈsɑt͡ɕhːen/, gmq-bot, /²sɑkhː/	52855
sahn	[sɑ̀ːɳ], gmq-bot, [sɑ́ːɳ], [sɒ́ːɳ], [sóːn]	6066995
sain	/sáɪ̯ːn/	254198
saingj	[sɑ́ɪ̯nt͡ɕ]	6067131
sak	/sɑːk/, /säːk/, /sæːk/, /seːk/	329928
saur	[sɯ́ᵝːɾ], [sɞ́ːɣe̞ɾ], [sɞ́ɵ̯ːɾ], [sɑ́u̯ːɾ], [sɛ́u̯ːɾ]	221652
schwick	[ʂʲwɪ̀kʰʲː]	6457520
sedellvis	/seːdelːviːs/	6941860
seg	[séːɣ], [se̞], [se], [sɪ], gmq-bot, [séːɣ], [si]	551645
seig	[séɪ̯ːɣ], gmq-bot, [sèɪ̯ːɣ]	5995546
sein	/séɪ̯ːn/	37871
seli	/²seːˌlɪ/, /²sɛːˌɭɪ/, gmq-bot, /ˈseːlɪ/, /ˈsɛːɭɪ/, /ˈse̞lj/	1901429
sell	[sel], [séːɭ]	7539
selv	/selv/	1158644
sem	/sɛm/, gmq-bot, /seːm/, gmq-bot, /semː/	98667
sen	/sɪːn/, /sɪːɳ/	60892
set	[sèːt]	7543
sevi	/ˈsevɪ/	2026278
si	/siː/, gmq-bot, /seɪ̯ː/, gmq-bot, /søʏ̯ː/, gmq-bot, /sɛɪ̯ː/	31466
sid	/siː/	254131
sine	[sìːɳe̞]	35098
sint	[sɪn̥t]	667097
sjwal	[ʂʲwɑːɽ]	6393462
sjyen	/²ˈʂʲyːˌən/	5989996
sjäärk	/²ʃe̞rːk/, /²ʃɛrːk/	6943360
sjöl	/ˈʃøːɽ/	7260243
skackahl	[ˈskɑ̀kʰːˌɑːɽ]	6393666
skiikk	[ʂʲɪ̀kʰʲː], [st͡ɕɪ̀kʰʲː]	6113101
skir	/ʂiːɾ/, /st͡ciːɾ/, /st͡cøːɾ/	6282466
skjahl	[ʂ͜ʲɑ́ːɽ], [ʂ͜ʲǿːɽ], [síːɽ]	6067140
skjett	/²ʂʲetː/, gmq-bot, /ʂʲetː/, /stetː/	5973750
skjuss	[ʂʲʉ̀sː], [st͡ɕʉ̀sː]	6073200
skjȯrs	[ʂʲɞʂː]	6069041
skogel	[ˈskùːɣˌeːl]	6291588
skogläjjes	[ˈskùːɣˌlɛjːe̞s]	6291591
skojj	[skʊ́jː]	6075664
skriill	[skrɪ̀lː], [skrèlː]	6075539
skrillsko	[skrèɪ̯lːskoʊ̯ː]	6075537
skrykk	/²skryt͡ɕː/	6711959
skröpu	[skrɞ̀ːpʉ̟], [skrɞ̀(ː)pʊ]	6458485
skrȯbȯck	/²skrɞːˌbɞkː/	7015799
skäp	/sc(j)æːp/	6322215
skäv		6349598
skäva	/²scɛːʋɐ/	6349602
skæmm	/sc(j)æmː/	6458027
skódh	/²skʲɞɖː/, /²skɞːʈ/, /²skoːʈ/	7214665
skódht	/skoːʈ/	7214668
sköl	/ʂʲʏːɽ/, /ʂʲoːɽ/, /ʂʲœːɽ/, gmq-bot, /ʂʲʏːɽ/, /ʂʲœːɽ/	7214653
sköli	/²ʂʲʏːˌɽɪ/, /²ʂʲœːˌɽɪ/	7213826
skölj	/ˈʂʲɞɽɪ/, /ˈstjɞɽɪ/	7189535
sköta	[scɞ̀ːtɐ]	2542714
skȯllh	[scɞ̀ɬː]	6074936
skȯrfwu	[scɞ̀rʋʉ]	6074923
slada	/²ʂɭɑːdɐ/	6477173
slagfäl	/²slæːɣˌfɛːɽ/, gmq-bot, /²ɬlæːˌfɛːɽ/	7226233
slir	/sliːr/, /²ɬliːr/	6952810
slirus	/sliːrʉs/, /ɬliːrʉs/	6952779
slit	/sliːt/, /²ɬliːt/	7641
slo	/sluː(ð)/, [ɬɯ́ᵝː], gmq-bot, /²sluː(ð)/, [ɬɯ̀ᵝː], gmq-bot, /sluː/, [ɬɯ́ᵝː], gmq-bot, /²sluː/, [ɬɯ̀ᵝː]	3472541
slærg	/slærɡ/, /slæːrɪ/	6943186
slögu	[ʂɽɞ̀ɵ̯wʉ], [ʂɭɞ̀ːɣʊ]	6247285
slökkj	[ʂɭœ̀t͡ɕʰː], [slœ̀y̯t͡ɕʰː], [ɬlœ̀y̯t͡ɕʰː], [slàɪ̯t͡ɕʰː], [slæ̀ɪ̯t͡ɕʰː], [slœ́t͡sː]	6096999
smot	/smuːt/, [smɯ́ᵝːt], [smóʊ̯ːt]	3437379
smota	[smɯ̀ᵝːtɐ]	6616246
små	[smóː], [ʂmóː], [smɒ́ː], [smʊ́ː], [smɑ́ː]	312980
småg	[smɞːɣ], [smoːɣ]	6458479
smørbrönn	/ˈsmøːrˌbrœnː/, /ˈsmøːrˌbronː/	6098046
sneudt	/snɞkt/, /snewt/	6726205
sniikk	[snɪ̀kʰː], [snèkʰː]	6289420
sniv	[snìːʋ]	6289352
snor	/snuːr/, [snɯ́ᵝːɾ]	240734
snota	[snɯ̀ᵝːtɐ]	6615503
snyittj	/²snyɪ̯t͡ɕ/	7020351
snykt	[snʏ̀ktʰ]	6107826
snärkjäs	/²sne̞ɾ.ˌt͡ɕe̞s/	7206667
snågg	/snɒ́ɡː/, [snɒ́kː], [snákː], [snókː], gmq-bot, /snɒ̀ɡː/, [snɒ̀kː], [snòkː]	6070810
snögg	/snœɡː/, /snœʏ̯ɡː/	6070839
snöud	/snɞw/, /snew/, /snewd/	6726183
snɑr	/snɑːɾ/, /snɒːɾ/, /snoːɾ/	6288467
sohtt	[sɯ̞́ᵝʈʰː], gmq-bot, [sɯ̞̀ᵝʈʰː]	6066835
sol	/ˈs(o)uːɽ/, gmq-bot, /ˈs(o)uːɽɐ/, gmq-bot, /ˈs(o)uːɳ/	3902
spang	[spɑ́ŋː], [spɒ́ŋː]	744525
spela	[²spɪːlɐ], [(²)spelɐ]	217913
speta	[speːtɐ]	6066909
spikan	/ˈspiːkˌɑːn/	6110931
spilk	[spɪ̀lk], [spèlk]	6109296
spinn	/²sp(e)ɪnː/	6003908
spit	/spiːt/	7653
spjutu	/²spjʉːtʉ/, /²spjʉːtɵ/, /²spɪ̯uːtɐ/	6072423
spo	/spuː/, [spɯ́͡ᵝː]	3472632
spräker	[sprɛ́ːkʲe̞ɾ]	6396060
spägjel	[spɛ̀ɪ̯jel], [spɑ̀ɪ̯jel], [spèːɛl]	6092495
spöra	[spɞ̀ːɾɐ], [spòːɾɐ]	6072377
spūt	[spʉ̀ːt], [spèʊ̯ːt]	6396077
spȧrr	[spárː], [spǽrː]	6110298
staarv	/²ˈstærvˌoː/, gmq-bot, /²ˈstɛrvˌoː/	7020770
stabur	/stæ(ː)bʉːr/, gmq-bot, [stæˈbeʊ̯ːr]	6835934
stana	/²stɑːɳɐ/	1437182
stav	/stæːʋ/	761597
staver	[stàːʋe̞r]	4585422
steeitj	/²steɪ̯ːt͡ɕ/	6835954
steg	/steːɣ/	2118295
stegel	[stèːɡʲe̞ɽ], [stèːɣʲe̞ɽ]	6835947
stela	[stèːɽɐ], [stɛ̀ːɽɐ], [stjæ̀ːɽɐ], [stjòːɽɐ]	256539
sting	/²st(e)iŋː/	7670
stinn		6677081
stjart	/ʃɑʈː/	6305424
stjå	[ʂʲóː], gmq-bot, [ʂʲóː], gmq-bot, [ʂʲɑ́ː], gmq-bot, [ʂʲɒ́ː], gmq-bot, [stʲjóː], [ʂʲóː]	7458516
storär	[stɯ́͡ᵝːre̞ɾ]	6241361
strang	[strɒ́ŋː], , gmq-bot, [stráŋː], , gmq-bot, [strǽːk], , gmq-bot, [strɑ̰́ːk], 	294262
stregel	[strèːɡʲe̞ɽ], [strèːɣʲe̞ɽ]	6860637
striiv	[strìːʋ]	6837101
strik	/ˈstriːkʲ/	2049629
striv	[stríːʋ]	6528693
strɑk	[strɑ́ːk]	6462088
stugu	[stʉ̀ːɣʉ], [stʉ̀ː], [stɞ̀ɵ̯ːwʉ], [stʉ̀ːɣʊ], [stʉ̀ːʊ]	6067072
styl	/styːl/, [stí͡ʷːl], gmq-bot, /²styːl/, [stì͡ʷːl], [stì͡ʷːɭ], [stø̀͡ʷy̯͡ʷːl]	1165537
stämn		6134909
stärk	[ste̞rkʲ], , [stɛrkʲ], [stærkʲ]	2746096
stärv	/²ste̞rv/	7378126
ståd	[stɑ́ːð̞], [stóːð̞], [stóːɾ]	6375339
ståda	[stɑ̀ːð̞ä], [stùɾä]	6375340
stånn	[stɑ́nː], [stɒ́nː], [stóːt]	6506526
stöjp	/²stæɪ̯ːp/, gmq-bot, /²stœy̯ːp/, gmq-bot, /²stʊɪ̯ːp/	7030408
stöppäl	/²stœpː.əɽ/, /²stɶpː.əɽ/, gmq-bot, /²stɪpː.əɽ/	7036925
stöss	/stœsː/	6362036
stött	[stǿ̞ʷtʰː], [stɞ́tʰː], [stɔ́tʰː]	2746122
stöyng	/støʏŋ/, /stø̃ːk/	7240602
støl	/stʏːl/	6804560
stūl	/²stʉːɽ/, [stÿ̀ːɽ]	6793423
stȧ	/ˈstæː/, /ˈʂʲʈæː/, /ˈstæːd/, /ˈsteːr/	7036923
sud	/sʉː/, /sɛʊ̯ːd/, /sœɵ̯ːr/	243936
suhlu	[sʉ̀ːɽʉ]	6068221
surk	/ˈsʉrk/	6483021
sut	/sʉːt/	69875
svalku	/²ʃwæɽkʉ/, /²ʃwɑɽkʉ/	7086609
sveip	/²ʂweiːp/	7088907
svensk	/swensk/	101469
svyn	[ʂʲwýːn], [ʂʲwǿʏ̯ːn]	6066945
syt	/²syːt/, [sì͡ʷːt], [sìːt], [sʊ̀ɪ̯ːt], [sø̀͡ʷy̯͡ʷːt], gmq-bot, /syːt/, [sí͡ʷːt]	530868
syttan	/²sʏtːˌɐn/, gmq-bot, /²søʏtːˌɐn/	6075708
sä	/sə/, [sɛ], [sʊ], [sœ], gmq-bot, /səː/, [seː], [sɛː], [sʊː], [sœː]	623133
såd	[sɑ́ːð̞]	6095392
sågg	[sɞ̀ɡ̊ʲː], [sòɡ̊ʲː]	6066957
såla	/²sɞːɽɐ/, /²soːɽɐ/	6357983
sómt	/sumt/, /somt/	6066962
söft	[sø̀ft]	6147597
sögu	[sɞ̀ːɣʉ], [sø̀ːɣʉ], [sæ̀ːɣʉ], [sæ̀ʉ̯ːʉ], [sɞ̀ːɣʊ], [sɞu̯]	6067773
sökker	, [sɞ́cʰːe̞ɾ]	6107021
sönkj	/²sœnt͡ɕ/, /²saɪ̯nt͡ɕ/	7099121
söte	/²sɞːte/, /²sɞtːe/, /²soːtɪ/	2540598
sø	[sʏ́ʷː], [sǿʷː]	875115
søt		815636
søtj	[sʏ̀ʷːt͡ɕ], [sø̀ʷːt͡ɕ]	6067371
sūg	[sÿ̀ːɣ], [sɞ̀ɵ̯ːw], [sɛ̀u̯ːɣ]	6117275
sūp	/²sʉːp/, [sÿ̀ːp], [sèu̯ːp], [sɛ̀u̯ːp], [sɞ̀ɵ̯ːp]	6758557
sȯfwa	[sɞ̀ːʋɐ], [sòːʋɐ], [sɯ̀ᵝːʋɐ]	6067698
sȯlf	[sɞ́ɽʋ], [sóɽʋ], [sɔ́ɽʋ]	6107310
sɑli	[sɑ̀ːɽɪ]	6351206
sɑmn	[sɑ́mn], gmq-bot, [sɑ̀mn]	6070012
tag	[tʰɑ́ːɣ], [tʰáːɣ], [tʰǽːɣ]	54163
tahl	[tʰɑːɽ], [tʰæːɽ]	6501527
tahlä	[tʰɑːɽe̞], [tʰæːɽe̞]	7210247
tak	[tʰɑːk], [tʰäːk], [tʰæːk]	6436
tatt	[tʰotʰː], [tʰätʰː], [tʰɑtʰː]	226947
tauk	/²tæwk/, /²tɞwk/, 	6655376
teen	[tʰèːn], [tʰèːɳ], [tʰèɪ̯ːn]	9055
teli	[tʰɛ̀ːɽɪ], gmq-bot, [tʰèːɽɪ]	1114739
ten	/tʰɪːn/, /tʰɪːɳ/	1986
tiin		801429
ting	/tʰiŋː/, /tʰɛɪ̯ŋː/, gmq-bot, /²tʰiŋː/, /²tʰɛɪ̯ŋː/	255181
tingt	/²tʰiŋt/, /²tʰɛɪ̯ŋt/	6693346
tjett	/t͡ɕetː/	6373167
tjohll	/²t͡ɕuːɬ/	7239086
tjuk	[t͡ɕʰʉ̀ːkʲ]	5085659
tjytt	/t͡jʏt/, [t͡ɕʰʏt], [t͡ʝʰʏt], [t͡çʰʏt]	6274587
tjädi	[t͡ɕʰɛ̀ːð̞e], [t͡ɕʰɛ̀ːð̞ɪ]	6529996
tjå	[t͡ɕʰːó], [t͡ɕʰɒ́ː], [t͡ɕʰːɑ́]	6107480
tjógd	[t͡ɕʰɑ́ɡ̊d̥], [t͡ɕʰɒ́ɡ̊d̥], [t͡ɕʰóɡ̊d̥]	6097252
tjön	/t͡ɕʏn/, [t͡ɕʰœ́͜ʷːɳ], [t͡ɕʰɪ́͜ʷn], [t͡ɕʰí͜ʷːn]	6388150
tjööl	/²tcʰøːɽ/	7051079
tomt	/tʰ(ɒ)umt/	1092532
tong	[tʰɯ̞́ᵝŋː], [tʰóŋː], [tʰɔ́ʊ̯ŋ(ɡ̊)]	45265
trang	/trɑŋː/	35678
trass	/trɑsː/	3561970
trat	[tʰrɑ́ːt]	1371636
trav	/træːʋ/	7226464
travel	/ˈtræːʋəɽ/	4766
traväl	/²træːʋəɽ/	7226350
trelg	/tre̞ɽɡ/	6358762
trettan	[²tʰretʰː.ɐn], [²tʰre̞tʰː.ɐɳ], [²tʰrɛtʰː.ɐɳ]	541088
tridi	[thrìːð̞ɪ], [thrɪ̀ːð̞ɪ], [thrèːð̞ɪ], [thrɪrɪ]	1513027
trowr	/trou̯ːr/	6482859
truut	[tʰrʉ̀ːt], [tʰrèʊ̯ːt]	6070209
trääng	/²trɛɲj/, /²træɪ̯ɲj/	6075589
tråod	/trúː/, [tʰrɯ́ᵝː], [tʰrɔ́u̯ːð̞]	6482844
træv	/træːʋ/	7226382
tröjtt	[tʰrœ́ʏ̯tʰː], [tʰrʊ́ɪ̯tʰː]	6107773
trömm	[tʰrɯ̞́ᵝmː], [tʰrɞ́mː]	6099840
trösu	/²trɞːsʉ/, [tʰrɞ̀ːsʏ̈]	6944163
tsvara	[t͡ɕʰwɑ̀ːɾɐ], [t͡çʰwɑ̀ːɾɐ], [t͡ɕʰwɒ̀ːɾɐ], [t͡çʰʋòːɾɐ]	6368770
tulu	[tʰʉ̀ːɽʉ]	319645
tutɑl	[tʰʉ̀ːtʰɑːɽ]	6140264
tyd	/²tyː(d)/, [tʰì͡ʷː(ð̞)], gmq-bot, [tʰỳɪ̯ː(ð̞)], gmq-bot, [tʰì͡ʷː], gmq-bot, [tʰøʷy̯͡ʷː], [tʰøʷy̯͡ʷːɾ], gmq-bot, /²tiː(d)/, [tʰìː(ð̞)], gmq-bot, [tʰìː], gmq-bot, [tʰø̀͡ʷy̯͡ʷːð̞], gmq-bot, /tyː/, [tʰí͡ʷː]	1523099
tyj	[tʰỳː]	6331417
